Number;Header;Position;Time;Altitude;Leg Length;Leg Time;Leg Speed;Leg Course
730;Trackpoint;N6 12.941 W75 33.792;29/04/2024 12:45;1636;13;0:00:01;46 kph;112ｰ true
731;Trackpoint;N6 12.938 W75 33.785;29/04/2024 12:45;1637;13;0:00:01;47 kph;112ｰ true
732;Trackpoint;N6 12.936 W75 33.779;29/04/2024 12:45;1637;13;0:00:01;48 kph;109ｰ true
733;Trackpoint;N6 12.934 W75 33.772;29/04/2024 12:45;1638;13;0:00:01;48 kph;107ｰ true
734;Trackpoint;N6 12.932 W75 33.765;29/04/2024 12:45;1638;13;0:00:01;48 kph;107ｰ true
735;Trackpoint;N6 12.930 W75 33.758;29/04/2024 12:45;1639;13;0:00:01;48 kph;105ｰ true
736;Trackpoint;N6 12.928 W75 33.751;29/04/2024 12:45;1640;13;0:00:01;47 kph;104ｰ true
737;Trackpoint;N6 12.926 W75 33.744;29/04/2024 12:45;1640;13;0:00:01;48 kph;105ｰ true
738;Trackpoint;N6 12.924 W75 33.737;29/04/2024 12:45;1641;13;0:00:01;47 kph;104ｰ true
739;Trackpoint;N6 12.922 W75 33.730;29/04/2024 12:45;1641;13;0:00:01;47 kph;106ｰ true
740;Trackpoint;N6 12.921 W75 33.723;29/04/2024 12:45;1642;13;0:00:01;47 kph;103ｰ true
741;Trackpoint;N6 12.919 W75 33.717;29/04/2024 12:45;1643;13;0:00:01;46 kph;107ｰ true
742;Trackpoint;N6 12.917 W75 33.710;29/04/2024 12:45;1643;13;0:00:01;46 kph;103ｰ true
743;Trackpoint;N6 12.916 W75 33.703;29/04/2024 12:45;1644;12;0:00:01;45 kph;100ｰ true
744;Trackpoint;N6 12.915 W75 33.697;29/04/2024 12:45;1645;12;0:00:01;45 kph;101ｰ true
745;Trackpoint;N6 12.913 W75 33.690;29/04/2024 12:45;1645;13;0:00:01;45 kph;105ｰ true
746;Trackpoint;N6 12.912 W75 33.683;29/04/2024 12:45;1646;12;0:00:01;45 kph;102ｰ true
747;Trackpoint;N6 12.910 W75 33.677;29/04/2024 12:46;1647;12;0:00:01;45 kph;104ｰ true
748;Trackpoint;N6 12.909 W75 33.670;29/04/2024 12:46;1648;12;0:00:01;44 kph;102ｰ true
749;Trackpoint;N6 12.908 W75 33.664;29/04/2024 12:46;1649;12;0:00:01;43 kph;98ｰ true
750;Trackpoint;N6 12.907 W75 33.658;29/04/2024 12:46;1650;11;0:00:01;41 kph;100ｰ true
751;Trackpoint;N6 12.905 W75 33.652;29/04/2024 12:46;1651;11;0:00:01;41 kph;101ｰ true
752;Trackpoint;N6 12.905 W75 33.646;29/04/2024 12:46;1651;11;0:00:01;41 kph;99ｰ true
753;Trackpoint;N6 12.903 W75 33.640;29/04/2024 12:46;1652;11;0:00:01;41 kph;105ｰ true
754;Trackpoint;N6 12.902 W75 33.633;29/04/2024 12:46;1652;12;0:00:01;43 kph;102ｰ true
755;Trackpoint;N6 12.901 W75 33.627;29/04/2024 12:46;1653;12;0:00:01;44 kph;99ｰ true
756;Trackpoint;N6 12.899 W75 33.620;29/04/2024 12:46;1655;12;0:00:01;45 kph;102ｰ true
757;Trackpoint;N6 12.898 W75 33.613;29/04/2024 12:46;1656;13;0:00:01;47 kph;101ｰ true
758;Trackpoint;N6 12.896 W75 33.606;29/04/2024 12:46;1657;14;0:00:01;49 kph;101ｰ true
759;Trackpoint;N6 12.895 W75 33.599;29/04/2024 12:46;1658;14;0:00:01;49 kph;101ｰ true
760;Trackpoint;N6 12.893 W75 33.592;29/04/2024 12:46;1659;14;0:00:01;49 kph;103ｰ true
761;Trackpoint;N6 12.892 W75 33.584;29/04/2024 12:46;1660;14;0:00:01;50 kph;101ｰ true
762;Trackpoint;N6 12.890 W75 33.577;29/04/2024 12:46;1661;14;0:00:01;50 kph;103ｰ true
763;Trackpoint;N6 12.889 W75 33.569;29/04/2024 12:46;1662;14;0:00:01;51 kph;101ｰ true
764;Trackpoint;N6 12.887 W75 33.562;29/04/2024 12:46;1663;14;0:00:01;51 kph;102ｰ true
765;Trackpoint;N6 12.885 W75 33.555;29/04/2024 12:46;1664;14;0:00:01;50 kph;104ｰ true
766;Trackpoint;N6 12.883 W75 33.548;29/04/2024 12:46;1665;13;0:00:01;48 kph;104ｰ true
767;Trackpoint;N6 12.882 W75 33.541;29/04/2024 12:46;1666;13;0:00:01;46 kph;104ｰ true
768;Trackpoint;N6 12.880 W75 33.534;29/04/2024 12:46;1667;13;0:00:01;45 kph;102ｰ true
769;Trackpoint;N6 12.879 W75 33.528;29/04/2024 12:46;1668;12;0:00:01;43 kph;105ｰ true
770;Trackpoint;N6 12.877 W75 33.522;29/04/2024 12:46;1669;12;0:00:01;42 kph;103ｰ true
771;Trackpoint;N6 12.876 W75 33.516;29/04/2024 12:46;1670;11;0:00:01;41 kph;101ｰ true
772;Trackpoint;N6 12.875 W75 33.510;29/04/2024 12:46;1671;11;0:00:01;41 kph;100ｰ true
773;Trackpoint;N6 12.874 W75 33.504;29/04/2024 12:46;1671;11;0:00:01;41 kph;101ｰ true
774;Trackpoint;N6 12.873 W75 33.497;29/04/2024 12:46;1672;12;0:00:01;42 kph;103ｰ true
775;Trackpoint;N6 12.871 W75 33.491;29/04/2024 12:46;1673;12;0:00:01;42 kph;103ｰ true
776;Trackpoint;N6 12.870 W75 33.485;29/04/2024 12:46;1673;12;0:00:01;42 kph;104ｰ true
777;Trackpoint;N6 12.869 W75 33.479;29/04/2024 12:46;1674;11;0:00:01;40 kph;98ｰ true
778;Trackpoint;N6 12.869 W75 33.474;29/04/2024 12:46;1674;10;0:00:01;36 kph;95ｰ true
779;Trackpoint;N6 12.869 W75 33.469;29/04/2024 12:46;1675;9;0:00:01;34 kph;85ｰ true
780;Trackpoint;N6 12.871 W75 33.464;29/04/2024 12:46;1675;9;0:00:02;17 kph;71ｰ true
781;Trackpoint;N6 12.873 W75 33.459;29/04/2024 12:46;1676;9;0:00:01;33 kph;63ｰ true
782;Trackpoint;N6 12.876 W75 33.456;29/04/2024 12:46;1676;9;0:00:01;32 kph;52ｰ true
783;Trackpoint;N6 12.879 W75 33.452;29/04/2024 12:46;1677;8;0:00:01;30 kph;45ｰ true
784;Trackpoint;N6 12.881 W75 33.450;29/04/2024 12:46;1677;6;0:00:01;23 kph;56ｰ true
785;Trackpoint;N6 12.882 W75 33.447;29/04/2024 12:46;1678;6;0:00:01;20 kph;77ｰ true
786;Trackpoint;N6 12.882 W75 33.444;29/04/2024 12:46;1678;5;0:00:01;18 kph;85ｰ true
787;Trackpoint;N6 12.880 W75 33.442;29/04/2024 12:46;1679;5;0:00:01;18 kph;127ｰ true
788;Trackpoint;N6 12.877 W75 33.440;29/04/2024 12:46;1680;6;0:00:01;23 kph;153ｰ true
789;Trackpoint;N6 12.873 W75 33.440;29/04/2024 12:46;1680;7;0:00:01;26 kph;172ｰ true
790;Trackpoint;N6 12.870 W75 33.441;29/04/2024 12:46;1681;7;0:00:01;24 kph;211ｰ true
791;Trackpoint;N6 12.868 W75 33.444;29/04/2024 12:46;1683;6;0:00:01;21 kph;226ｰ true
792;Trackpoint;N6 12.867 W75 33.446;29/04/2024 12:46;1686;5;0:00:01;17 kph;256ｰ true
793;Trackpoint;N6 12.868 W75 33.449;29/04/2024 12:46;1688;5;0:00:01;16 kph;283ｰ true
794;Trackpoint;N6 12.870 W75 33.451;29/04/2024 12:46;1689;6;0:00:01;21 kph;308ｰ true
795;Trackpoint;N6 12.873 W75 33.454;29/04/2024 12:46;1688;8;0:00:01;28 kph;313ｰ true
796;Trackpoint;N6 12.877 W75 33.457;29/04/2024 12:46;1688;9;0:00:01;31 kph;325ｰ true
797;Trackpoint;N6 12.881 W75 33.460;29/04/2024 12:46;1688;9;0:00:01;34 kph;328ｰ true
798;Trackpoint;N6 12.886 W75 33.462;29/04/2024 12:46;1687;10;0:00:01;37 kph;329ｰ true
799;Trackpoint;N6 12.891 W75 33.465;29/04/2024 12:46;1687;11;0:00:01;39 kph;333ｰ true
800;Trackpoint;N6 12.896 W75 33.468;29/04/2024 12:46;1687;10;0:00:01;38 kph;333ｰ true
801;Trackpoint;N6 12.902 W75 33.471;29/04/2024 12:46;1687;13;0:00:01;46 kph;332ｰ true
802;Trackpoint;N6 12.908 W75 33.474;29/04/2024 12:46;1688;13;0:00:01;46 kph;334ｰ true
803;Trackpoint;N6 12.914 W75 33.476;29/04/2024 12:46;1688;12;0:00:01;42 kph;344ｰ true
804;Trackpoint;N6 12.919 W75 33.476;29/04/2024 12:46;1689;9;0:00:01;33 kph;357ｰ true
